Italy_Roma
 41,88         12,5          1             1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 536	1011	5.6	82	0	1	5	0.2	134
 537	1011	7.1	78	29	56	5	0.7	283
 538	1012	9.0	70	107	96	5	0.7	164
 539	1012	10.6	63	122	155	6	1.4	186
 540	1012	11.9	54	80	234	7	0.4	131
 541	1012	12.7	52	78	245	7	0.7	209
 542	1012	13.2	51	81	221	7	0.8	190
 543	1013	13.1	50	35	170	8	0.7	131
 544	1013	12.6	51	36	105	7	0.3	172
 545	1013	11.6	48	17	36	7	0.4	235
 546	1013	10.6	50	0	0	6	0.1	273
 547	1013	9.5	50	0	0	6	0.0	257
 548	1014	8.4	51	0	0	5	0.0	317
 549	1014	7.3	52	0	0	5	0.1	297
 550	1014	6.2	56	0	0	5	0.0	317
 551	1014	5.1	60	0	0	4	0.1	300
 552	1014	4.1	66	0	0	4	0.2	311
 553	1014	3.1	75	0	0	4	0.0	312
 554	1015	2.1	76	0	0	3	0.0	295
 555	1015	1.0	80	0	0	3	0.0	290
 556	1015	0.5	83	0	0	2	0.0	308
 557	1015	0.0	86	0	0	2	0.1	310
 558	1015	-0.4	85	0	0	2	0.4	297
 559	1016	-0.8	88	0	0	1	0.4	277
 560	1016	-0.8	89	0	2	1	0.9	240
 561	1016	1.4	81	78	39	0	0.9	231
 562	1016	4.1	63	219	47	0	0.6	281
 563	1016	6.6	53	345	49	0	0.4	240
 564	1016	8.8	46	425	50	0	0.3	280
 565	1017	10.3	42	445	51	0	0.5	261
 566	1017	11.3	42	412	50	0	1.4	266
 567	1017	11.4	43	319	48	0	2.4	263
 568	1017	10.7	45	190	43	0	4.4	255
 569	1016	9.1	53	48	32	0	3.6	207
 570	1016	7.3	62	0	0	0	2.4	155
 571	1016	6.6	67	0	0	0	1.4	223
 572	1016	5.8	73	0	0	0	1.4	273
 573	1016	5.1	78	0	0	0	1.6	165
 574	1016	4.4	84	0	0	0	1.1	130
 575	1016	3.6	87	0	0	0	1.8	130
 576	1016	2.9	91	0	0	0	0.7	151
 577	1016	2.4	95	0	0	0	1.1	126
 578	1016	1.8	93	0	0	0	0.2	133
 579	1016	1.3	98	0	0	0	0.5	162
 580	1016	1.0	99	0	0	0	0.2	172
 581	1016	0.8	95	0	0	0	0.2	252
 582	1016	0.6	99	0	0	0	0.3	162
 583	1016	0.4	98	0	0	0	0.8	172
 584	1016	0.5	95	0	2	0	0.6	130
 585	1016	2.7	84	65	43	0	0.3	128
 586	1016	5.4	67	196	56	0	0.8	171
 587	1016	7.9	56	276	82	0	0.3	145
 588	1016	9.9	49	320	102	0	1.0	242
 589	1015	11.5	45	370	85	0	0.5	133
 590	1016	12.5	41	345	78	0	1.6	236
 591	1016	12.7	37	276	66	0	1.4	208
 592	1016	12.0	42	154	56	0	1.4	240
 593	1016	10.4	52	31	35	0	3.3	239
 594	1016	8.7	60	0	0	0	2.6	129
 595	1016	8.3	71	0	0	0	2.6	139
 596	1016	7.9	73	0	0	0	0.9	149
 597	1016	7.5	73	0	0	0	0.9	151
 598	1016	7.1	75	0	0	0	0.5	193
 599	1016	6.7	78	0	0	0	0.3	166
 600	1016	6.3	84	0	0	0	0.4	165
 601	1016	6.0	77	0	0	0	0.1	173
 602	1016	5.7	86	0	0	0	0.2	236
 603	1016	5.4	89	0	0	0	2.0	232
 604	1016	5.2	86	0	0	0	2.2	133
 605	1016	5.1	87	0	0	0	0.1	117
 606	1016	5.0	92	0	0	0	0.1	218
 607	1016	4.9	91	0	0	0	0.2	246
 608	1016	5.0	87	0	2	0	0.3	156
 609	1016	7.4	76	71	42	0	0.3	154
 610	1016	10.3	56	199	59	0	1.0	141
 611	1016	13.1	47	312	65	0	2.4	144
 612	1016	15.4	40	380	70	0	2.6	109
 613	1016	17.0	35	398	73	0	7.1	103
 614	1016	18.0	33	362	71	0	4.4	78
 615	1016	18.3	34	281	66	0	7.1	148
 616	1015	17.6	35	161	57	0	5.2	63
 617	1015	16.0	43	41	35	0	4.0	132
 618	1015	14.2	55	0	0	1	6.5	135
 619	1014	13.7	59	0	0	1	7.1	57
 620	1014	13.2	62	0	0	2	3.1	89
 621	1014	12.7	68	0	0	2	2.4	65
 622	1014	12.2	68	0	0	3	1.0	69
 623	1013	11.7	69	0	0	3	0.4	87
 624	1013	11.2	72	0	0	4	0.7	147
 625	1013	10.6	74	0	0	4	1.4	136
 626	1013	10.0	79	0	0	4	2.6	90
 627	1012	9.4	82	0	0	5	2.0	62
 628	1012	9.0	88	0	0	5	4.0	56
 629	1012	8.7	96	0	0	6	4.8	95
 630	1012	8.5	100	0	0	6	5.6	66
 631	1011	8.3	98	0	0	7	6.0	77
 632	1011	8.3	96	0	1	7	5.2	35
 633	1011	9.4	95	1	56	8	3.6	30
 634	1011	10.7	88	6	126	8	5.2	83
 635	1010	11.9	79	15	180	8	3.6	346
 636	1010	12.9	73	16	218	8	2.8	18
 637	1010	13.7	81	33	231	8	4.4	89
 638	1010	13.8	85	13	205	8	5.2	337
 639	1010	14.2	81	13	172	8	4.4	345
 640	1011	13.9	81	5	110	8	2.8	359
 641	1011	13.2	81	1	41	8	2.0	34
 642	1011	12.4	68	0	0	7	5.2	59
 643	1011	11.5	59	0	0	7	6.5	348
 644	1012	10.6	62	0	0	6	2.8	348
 645	1012	9.7	65	0	0	6	2.4	44
 646	1012	8.8	65	0	0	5	1.8	100
 647	1012	7.9	66	0	0	5	3.6	57
 648	1013	6.9	68	0	0	4	2.2	28
 649	1013	6.1	74	0	0	4	2.0	68
 650	1013	5.1	78	0	0	4	0.7	59
 651	1014	4.2	78	0	0	3	2.4	74
 652	1014	3.7	86	0	0	3	2.2	67
 653	1014	3.2	91	0	0	2	1.8	57
 654	1014	2.8	89	0	0	2	4.0	36
 655	1015	2.5	91	0	0	1	1.8	351
 656	1015	2.5	90	0	3	1	1.4	28
 657	1015	4.8	78	75	43	0	2.0	11
 658	1015	7.5	62	213	55	0	1.8	54
 659	1016	10.0	53	333	58	0	0.7	50
 660	1016	12.2	43	407	61	0	0.6	70
 661	1016	13.7	37	422	65	0	1.8	89
 662	1016	14.6	37	390	62	0	1.4	95
 663	1016	14.8	38	300	61	0	3.6	128
 664	1016	14.0	39	171	56	0	3.3	103
 665	1016	12.4	43	46	37	0	2.2	64
 666	1016	10.6	54	0	0	1	1.1	153
 667	1015	10.0	60	0	0	1	1.8	140
 668	1015	9.3	60	0	0	2	3.6	138
 669	1015	8.7	59	0	0	2	2.0	49
 670	1015	8.0	60	0	0	2	0.3	69
 671	1015	7.4	66	0	0	3	0.6	127
 672	1015	6.7	72	0	0	3	0.3	132
 673	1014	6.3	77	0	0	3	1.0	121
