Garmisch-Partenkirchen DWD normal
 47,483        11,067        719           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 3538	929	12.5	89	0	214	8	1.0	40
 3539	928	11.9	91	82	365	8	0.0	0
 3540	928	12.7	86	0	246	8	1.0	70
 3541	928	12.9	86	0	242	8	0.0	360
 3542	927	13.5	89	0	225	8	1.0	80
 3543	928	10.0	84	0	196	8	2.0	250
 3544	929	10.1	86	0	157	8	1.0	250
 3545	929	10.2	84	0	111	8	1.0	240
 3546	929	9.9	85	0	62	8	0.0	0
 3547	930	9.6	92	0	17	8	0.0	0
 3548	930	9.1	92	0	0	8	0.0	210
 3549	931	8.4	92	0	0	8	0.0	200
 3550	931	8.3	94	0	0	8	0.0	0
 3551	931	8.1	95	0	0	8	0.0	0
 3552	931	8.2	95	0	0	8	0.0	0
 3553	931	8.1	95	0	0	8	0.0	0
 3554	931	8.0	95	0	0	8	0.0	10
 3555	931	7.9	95	0	0	8	0.0	240
 3556	931	7.9	95	0	0	8	1.0	60
 3557	931	7.9	95	0	3	8	0.0	0
 3558	933	7.9	94	0	41	8	1.0	190
 3559	934	7.6	94	0	89	8	1.0	360
 3560	935	7.4	93	0	137	8	0.0	240
 3561	937	6.5	89	0	180	8	3.0	60
 3562	938	5.9	93	72	333	8	2.0	70
 3563	938	7.4	88	165	437	7	3.0	50
 3564	938	7.4	76	174	453	7	3.0	50
 3565	939	8.5	74	170	447	7	2.0	50
 3566	939	9.8	64	155	419	7	3.0	60
 3567	939	9.8	58	193	395	7	1.0	30
 3568	939	10.2	57	143	328	7	1.0	210
 3569	939	11.5	42	88	244	7	1.0	240
 3570	939	12.5	40	52	152	7	1.0	270
 3571	940	11.8	43	12	47	7	1.0	330
 3572	940	8.4	61	0	0	7	1.0	350
 3573	941	5.8	78	0	0	7	0.0	0
 3574	941	5.1	83	0	0	7	0.0	290
 3575	942	4.7	84	0	0	6	0.0	280
 3576	942	4.0	87	0	0	6	0.0	240
 3577	942	2.9	90	0	0	6	0.0	240
 3578	942	1.9	92	0	0	6	0.0	0
 3579	942	1.3	93	0	0	5	1.0	230
 3580	942	1.2	94	0	0	5	0.0	200
 3581	942	0.6	94	2	10	5	1.0	210
 3582	942	1.6	95	22	101	5	0.0	220
 3583	942	4.2	91	152	167	5	0.0	0
 3584	942	7.1	75	276	214	4	0.0	180
 3585	941	10.5	61	285	337	5	1.0	90
 3586	941	13.1	50	432	325	4	2.0	80
 3587	941	14.3	39	575	269	3	2.0	90
 3588	940	15.4	40	607	272	3	3.0	60
 3589	940	16.1	40	595	271	3	4.0	60
 3590	940	16.7	38	540	264	3	3.0	60
 3591	940	17.8	38	449	251	3	3.0	60
 3592	940	17.9	36	333	228	4	3.0	50
 3593	939	17.8	37	206	191	5	3.0	50
 3594	939	17.4	35	92	131	5	2.0	40
 3595	940	16.9	35	18	45	6	2.0	50
 3596	940	13.8	54	0	0	6	1.0	340
 3597	941	10.7	68	0	0	6	0.0	280
 3598	941	7.9	79	0	0	6	0.0	0
 3599	941	6.6	86	0	0	6	1.0	220
 3600	941	5.3	87	0	0	6	1.0	220
 3601	940	5.0	89	0	0	6	0.0	210
 3602	940	4.0	89	0	0	7	1.0	240
 3603	939	3.9	91	0	0	7	0.0	250
 3604	939	3.6	92	0	0	7	0.0	220
 3605	940	3.2	92	2	10	7	1.0	220
 3606	939	3.7	94	30	107	7	0.0	230
 3607	939	7.4	90	87	208	7	0.0	250
 3608	939	12.5	67	197	279	6	1.0	90
 3609	938	17.1	48	285	338	5	1.0	100
 3610	938	19.6	40	502	261	3	1.0	140
 3611	937	21.4	37	574	270	3	3.0	60
 3612	937	21.0	41	605	274	3	3.0	60
 3613	937	22.2	41	594	272	3	4.0	60
 3614	937	22.9	38	539	266	3	4.0	60
 3615	936	23.4	36	385	311	5	3.0	50
 3616	936	23.6	36	95	306	7	3.0	60
 3617	936	23.7	34	59	225	7	3.0	60
 3618	937	22.7	33	26	134	8	3.0	60
 3619	937	22.0	35	8	46	8	1.0	70
 3620	937	19.0	54	0	0	8	0.0	0
 3621	938	15.4	65	0	0	8	1.0	240
 3622	938	12.5	76	0	0	7	0.0	210
 3623	938	11.1	81	0	0	7	0.0	0
 3624	938	9.9	86	0	0	7	1.0	180
 3625	938	9.8	87	0	0	6	0.0	240
 3626	938	9.3	89	0	0	6	0.0	0
 3627	938	8.9	90	0	0	6	0.0	240
 3628	938	8.5	92	0	0	6	1.0	240
 3629	938	8.1	93	3	11	6	1.0	230
 3630	939	8.6	94	37	107	6	0.0	0
 3631	939	12.2	89	108	203	6	0.0	40
 3632	939	16.8	70	157	296	6	1.0	220
 3633	939	20.4	53	227	365	6	0.0	180
