m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
1	8	8	9	-0.8	6	-0.9	99.0	6	1.0	290	296	0.0	0.4	8.0	4.22	2.34	0	17	10	31.3	3.8	3	0	309
1	8	8	10	-0.6	19	-0.7	99.0	19	1.0	270	297	0.0	0.6	8.0	7.21	2.34	0	98	30	177.1	21.2	9	0	311
1	8	8	11	-0.4	33	-0.7	98.0	33	1.0	290	279	0.0	0.7	8.0	11.93	2.34	0	181	41	291.8	39.3	16	0	312
1	8	8	12	-0.1	67	-0.2	99.0	67	1.0	280	281	0.0	1.8	8.0	14.67	2.34	0	234	47	357.5	50.9	32	0	314
1	8	8	13	0.0	42	-0.1	99.0	42	2.0	310	281	0.0	0.7	8.0	15.20	2.34	0	245	48	370.0	53.2	21	0	314
1	8	8	14	0.3	53	-0.1	97.0	53	1.0	250	283	0.0	1.3	8.0	13.45	2.34	0	211	44	328.3	45.9	25	0	316
1	8	8	15	0.2	28	0.1	99.0	28	1.0	200	282	0.0	0.7	8.0	9.59	2.34	0	140	36	235.3	30.3	14	0	314
1	8	8	16	0.1	8	0.0	99.0	8	2.0	200	282	0.0	0.7	8.0	3.95	2.34	0	52	22	97.3	11.4	4	0	314
1	8	8	17	0.0	0	-0.1	99.0	0	2.0	210	281	0.0	0.0	8.0	0.58	2.34	0	0	0	0.5	0.1	0	0	305
1	8	8	18	-0.1	0	-0.2	99.0	0	2.0	200	281	0.0	0.0	8.0	-11.18	2.34	0	0	0	0.0	0.0	0	0	304
1	8	8	19	-0.1	0	-0.2	99.0	0	1.0	210	281	0.0	0.0	8.0	-19.94	2.34	0	0	0	0.0	0.0	0	0	301
1	8	8	20	-0.2	0	-0.3	99.0	0	2.0	200	299	0.0	0.0	8.0	-29.04	2.34	0	0	0	0.0	0.0	0	0	304
1	8	8	21	-0.4	0	-0.7	98.0	0	2.0	200	298	0.0	0.0	8.0	-38.12	2.34	0	0	0	0.0	0.0	0	0	303
1	8	8	22	-0.6	0	-0.7	99.0	0	2.0	200	297	0.0	0.0	8.0	-46.68	2.34	0	0	0	0.0	0.0	0	0	302
1	8	8	23	-1.0	0	-1.1	99.0	0	1.0	200	295	0.0	0.0	8.0	-53.97	2.34	0	0	0	0.0	0.0	0	0	297
1	8	8	24	-1.0	0	-1.1	99.0	0	1.0	230	295	0.0	0.0	8.0	-58.80	2.34	0	0	0	0.0	0.0	0	0	297
1	9	9	1	-1.1	0	-1.4	98.0	0	1.0	180	295	0.0	0.0	8.0	-59.67	2.29	0	0	0	0.0	0.0	0	0	297
1	9	9	2	-1.1	0	-1.4	98.0	0	1.0	190	295	0.0	0.0	8.0	-56.49	2.29	0	0	0	0.0	0.0	0	0	297
1	9	9	3	-1.1	0	-1.4	98.0	0	0.0	240	295	0.0	0.0	8.0	-50.18	2.29	0	0	0	0.0	0.0	0	0	294
1	9	9	4	-1.3	0	-1.4	99.0	0	2.0	210	294	0.0	0.0	8.0	-42.10	2.29	0	0	0	0.0	0.0	0	0	299
1	9	9	5	-1.2	0	-1.3	99.0	0	1.0	180	294	0.0	0.0	8.0	-33.19	2.29	0	0	0	0.0	0.0	0	0	297
1	9	9	6	-1.1	0	-1.4	98.0	0	1.0	190	295	0.0	0.0	8.0	-24.05	2.29	0	0	0	0.0	0.0	0	0	297
1	9	9	7	-0.9	0	-1.0	99.0	0	0.0	150	296	0.0	0.0	8.0	-15.09	2.29	0	0	0	0.0	0.0	0	0	295
1	9	9	8	-0.8	0	-0.9	99.0	0	1.0	200	296	0.0	0.0	8.0	-6.64	2.29	0	0	0	0.0	0.0	0	0	298
1	9	9	9	-0.8	6	-0.9	99.0	6	2.0	200	296	0.0	0.0	8.0	4.29	2.29	0	18	10	32.3	2.8	3	0	309
1	9	9	10	-0.7	17	-0.8	99.0	17	0.0	240	297	0.0	0.0	8.0	7.29	2.29	0	100	30	179.1	15.2	8	0	310
1	9	9	11	-0.6	28	-0.7	99.0	28	1.0	210	297	0.0	0.0	8.0	12.03	2.29	0	184	40	294.2	28.0	14	0	311
1	9	9	12	-0.5	39	-0.6	99.0	39	1.0	170	298	0.0	0.6	8.0	14.79	2.29	0	238	46	360.4	36.2	19	0	312
1	9	9	13	-0.5	42	-0.6	99.0	42	1.0	160	298	0.0	0.7	8.0	15.33	2.29	0	249	47	373.3	37.9	21	0	312
1	9	9	14	-0.6	28	-0.7	99.0	28	1.0	160	297	0.0	0.0	8.0	13.60	2.29	0	215	44	331.9	32.8	14	0	311
1	9	9	15	-0.8	17	-0.9	99.0	17	1.0	200	296	0.0	0.0	8.0	9.75	2.29	0	143	35	239.1	21.8	9	0	310
1	9	9	16	-1.0	6	-1.1	99.0	6	1.0	210	295	0.0	0.0	8.0	4.11	2.29	0	55	22	101.2	8.3	3	0	308
1	9	9	17	-0.9	0	-1.0	99.0	0	1.0	200	296	0.0	0.0	8.0	0.74	2.29	0	1	0	0.9	0.1	0	0	298
1	9	9	18	-1.1	0	-1.4	98.0	0	2.0	200	295	0.0	0.0	8.0	-11.02	2.29	0	0	0	0.0	0.0	0	0	300
1	9	9	19	-1.3	0	-1.4	99.0	0	1.0	230	294	0.0	0.0	8.0	-19.78	2.29	0	0	0	0.0	0.0	0	0	296
1	9	9	20	-1.4	0	-1.5	99.0	0	1.0	250	293	0.0	0.0	8.0	-28.88	2.29	0	0	0	0.0	0.0	0	0	296
1	9	9	21	-1.3	0	-1.4	99.0	0	0.0	230	294	0.0	0.0	8.0	-37.95	2.29	0	0	0	0.0	0.0	0	0	293
1	9	9	22	-1.4	0	-1.5	99.0	0	1.0	230	293	0.0	0.0	8.0	-46.52	2.29	0	0	0	0.0	0.0	0	0	296
1	9	9	23	-1.4	0	-1.5	99.0	0	1.0	220	293	0.0	0.0	8.0	-53.81	2.29	0	0	0	0.0	0.0	0	0	296
1	9	9	24	-1.7	0	-1.8	99.0	0	2.0	280	292	0.0	0.0	8.0	-58.65	2.29	0	0	0	0.0	0.0	0	0	297
1	10	10	1	-1.9	0	-2.0	99.0	0	2.0	270	291	2.3	0.0	8.0	-59.53	2.25	0	0	0	0.0	0.0	0	11	296
1	10	10	2	-1.9	0	-2.0	99.0	0	1.0	300	291	0.1	0.0	8.0	-56.39	2.25	0	0	0	0.0	0.0	0	11	294
1	10	10	3	-1.7	0	-1.8	99.0	0	1.0	280	292	0.0	0.0	8.0	-50.11	2.25	0	0	0	0.0	0.0	0	11	294
1	10	10	4	-1.5	0	-1.6	99.0	0	1.0	290	293	0.4	0.0	8.0	-42.04	2.25	0	0	0	0.0	0.0	0	13	295
1	10	10	5	-1.3	0	-1.4	99.0	0	1.0	250	294	0.8	0.0	8.0	-33.15	2.25	0	0	0	0.0	0.0	0	17	296
1	10	10	6	-1.2	0	-1.3	99.0	0	1.0	230	294	0.0	0.0	8.0	-24.01	2.25	0	0	0	0.0	0.0	0	17	297
1	10	10	7	-1.1	0	-1.4	98.0	0	1.0	240	295	0.0	0.0	8.0	-15.04	2.25	0	0	0	0.0	0.0	0	17	297
1	10	10	8	-1.0	0	-1.1	99.0	0	1.0	200	295	0.0	0.0	8.0	-6.59	2.25	0	0	0	0.0	0.0	0	17	297
1	10	10	9	-0.8	6	-0.9	99.0	6	2.0	240	296	0.0	0.0	8.0	4.37	2.25	0	19	10	33.5	1.9	3	17	309
1	10	10	10	-0.9	17	-1.0	99.0	17	1.0	230	296	0.0	0.0	8.0	7.38	2.25	0	102	29	181.3	10.4	8	17	309
1	10	10	11	-0.9	22	-1.0	99.0	22	1.0	280	296	0.0	0.0	8.0	12.14	2.25	0	187	40	296.8	19.2	11	17	309
1	10	10	12	-0.9	25	-1.0	99.0	25	2.0	270	296	0.0	0.0	8.0	14.92	2.25	0	242	45	363.4	24.8	13	16	310
1	10	10	13	-0.9	22	-1.2	98.0	22	2.0	270	296	0.0	0.0	8.0	15.48	2.25	0	253	46	376.7	26.0	11	16	309
1	10	10	14	-0.9	17	-1.3	97.0	17	1.0	250	296	0.0	0.0	8.0	13.76	2.25	0	220	43	335.6	22.5	9	16	309
1	10	10	15	-0.9	11	-1.3	97.0	11	1.0	270	296	0.0	0.0	8.0	9.92	2.25	0	147	35	243.1	15.1	6	16	309
1	10	10	16	-1.0	6	-1.3	98.0	6	1.0	30	295	0.0	0.0	8.0	4.28	2.25	0	57	22	105.3	5.9	3	16	308
1	10	10	17	-1.1	0	-1.5	97.0	0	0.0	230	295	0.0	0.0	8.0	0.91	2.25	0	1	1	1.3	0.1	0	16	294
1	10	10	18	-1.2	0	-1.5	98.0	0	0.0	180	294	0.0	0.0	8.0	-10.85	2.25	0	0	0	0.0	0.0	0	16	293
1	10	10	19	-1.3	0	-1.4	99.0	0	1.0	210	294	0.1	0.0	8.0	-19.61	2.25	0	0	0	0.0	0.0	0	16	296
1	10	10	20	-1.4	0	-1.7	98.0	0	1.0	170	293	0.0	0.0	8.0	-28.71	2.25	0	0	0	0.0	0.0	0	16	296
1	10	10	21	-1.6	0	-2.2	96.0	0	0.0	150	292	0.2	0.0	8.0	-37.79	2.25	0	0	0	0.0	0.0	0	17	292
1	10	10	22	-1.8	0	-1.9	99.0	0	1.0	160	291	0.0	0.0	8.0	-46.35	2.25	0	0	0	0.0	0.0	0	17	294
1	10	10	23	-2.1	0	-2.7	96.0	0	1.0	140	290	0.0	0.0	8.0	-53.64	2.25	0	0	0	0.0	0.0	0	17	293
1	10	10	24	-2.1	0	-2.5	97.0	0	1.0	140	290	0.0	0.0	8.0	-58.49	2.25	0	0	0	0.0	0.0	0	17	293
1	11	11	1	-2.0	0	-2.1	99.0	0	1.0	140	290	0.0	0.0	8.0	-59.40	2.41	0	0	0	0.0	0.0	0	17	293
1	11	11	2	-2.0	0	-2.1	99.0	0	2.0	170	290	0.0	0.0	8.0	-56.29	2.41	0	0	0	0.0	0.0	0	17	296
1	11	11	3	-2.2	0	-2.3	99.0	0	2.0	170	289	0.0	0.0	8.0	-50.03	2.41	0	0	0	0.0	0.0	0	17	295
1	11	11	4	-2.6	0	-2.7	99.0	0	3.0	150	288	0.0	0.0	8.0	-41.99	2.41	0	0	0	0.0	0.0	0	17	295
1	11	11	5	-3.1	0	-3.2	99.0	0	1.0	170	285	0.0	0.0	8.0	-33.09	2.41	0	0	0	0.0	0.0	0	16	288
1	11	11	6	-3.7	0	-3.8	99.0	0	4.0	170	282	0.0	0.0	8.0	-23.96	2.41	0	0	0	0.0	0.0	0	16	292
1	11	11	7	-4.1	0	-4.4	98.0	0	2.0	170	280	0.0	0.0	8.0	-14.98	2.41	0	0	0	0.0	0.0	0	16	287
1	11	11	8	-4.8	0	-5.1	98.0	0	2.0	170	277	0.0	0.0	8.0	-6.52	2.41	0	0	0	0.0	0.0	0	16	284
1	11	11	9	-5.1	17	-5.6	96.0	17	2.0	150	257	0.0	1.1	8.0	4.46	2.41	0	19	11	34.7	5.5	8	16	291
1	11	11	10	-6.1	36	-6.8	95.0	36	2.0	160	252	0.0	2.0	8.0	7.48	2.41	0	101	32	183.7	28.9	17	16	287
1	11	11	11	-5.8	50	-6.2	97.0	50	1.0	210	253	0.0	1.4	8.0	12.26	2.41	0	186	43	299.6	53.2	24	16	288
1	11	11	12	-5.1	61	-5.5	97.0	61	1.0	190	257	0.0	1.4	8.0	15.06	2.41	0	240	49	366.6	68.7	29	16	292
1	11	11	13	-4.6	72	-5.0	97.0	72	1.0	180	278	0.0	1.8	8.0	15.63	2.41	0	251	50	380.2	72.0	34	15	294
1	11	11	14	-4.5	58	-5.0	96.0	58	1.0	160	279	0.0	1.5	8.0	13.92	2.41	0	218	47	339.5	62.5	27	15	294
1	11	11	15	-4.3	39	-4.6	98.0	39	2.0	160	280	0.0	1.2	8.0	10.09	2.41	0	147	38	247.2	42.1	18	15	295
1	11	11	16	-4.1	17	-4.5	97.0	17	2.0	160	280	0.0	1.1	8.0	4.45	2.41	0	58	24	109.6	16.7	8	15	295
1	11	11	17	-4.0	0	-4.1	99.0	0	1.0	150	281	0.0	0.0	8.0	1.08	2.41	0	1	1	1.9	0.4	0	15	284
1	11	11	18	-3.8	0	-4.2	97.0	0	2.0	140	263	0.0	0.0	8.0	-10.68	2.41	0	0	0	0.0	0.0	0	15	288
1	11	11	19	-3.8	0	-4.2	97.0	0	2.0	130	220	0.0	0.0	8.0	-19.44	2.41	0	0	0	0.0	0.0	0	15	288
1	11	11	20	-4.1	0	-4.5	97.0	0	2.0	140	215	0.0	0.0	8.0	-28.54	2.41	0	0	0	0.0	0.0	0	15	287
1	11	11	21	-3.3	0	-3.4	99.0	0	3.0	190	265	0.0	0.0	8.0	-37.61	2.41	0	0	0	0.0	0.0	0	14	292
1	11	11	22	-2.1	0	-2.4	98.0	0	3.0	210	290	0.0	0.0	8.0	-46.17	2.41	0	0	0	0.0	0.0	0	14	297
1	11	11	23	-1.1	0	-1.4	98.0	0	3.0	220	295	0.0	0.0	8.0	-53.47	2.41	0	0	0	0.0	0.0	0	14	302
1	11	11	24	-0.6	0	-0.7	99.0	0	3.0	210	278	0.0	0.0	8.0	-58.33	2.41	0	0	0	0.0	0.0	0	14	304
1	12	12	1	-0.1	0	-0.2	99.0	0	4.0	230	300	0.1	0.0	8.0	-59.25	2.40	0	0	0	0.0	0.0	0	14	308
1	12	12	2	0.1	0	0.0	99.0	0	3.0	210	301	0.4	0.0	8.0	-56.18	2.40	0	0	0	0.0	0.0	0	16	307
1	12	12	3	0.0	0	-0.1	99.0	0	3.0	220	300	0.0	0.0	8.0	-49.95	2.40	0	0	0	0.0	0.0	0	16	307
1	12	12	4	0.0	0	-0.1	99.0	0	4.0	220	300	0.0	0.0	8.0	-41.92	2.40	0	0	0	0.0	0.0	0	16	308
1	12	12	5	0.1	0	0.0	99.0	0	4.0	220	301	0.0	0.0	8.0	-33.04	2.40	0	0	0	0.0	0.0	0	16	309
1	12	12	6	0.1	0	0.0	99.0	0	3.0	220	301	0.0	0.0	8.0	-23.90	2.40	0	0	0	0.0	0.0	0	16	307
1	12	12	7	0.1	0	0.0	99.0	0	3.0	220	301	0.0	0.0	8.0	-14.92	2.40	0	0	0	0.0	0.0	0	16	307
1	12	12	8	0.1	0	0.0	99.0	0	4.0	230	301	0.0	0.0	8.0	-6.45	2.40	0	0	0	0.0	0.0	0	15	309
1	12	12	9	0.3	8	0.0	98.0	8	3.0	220	283	0.0	0.5	8.0	4.56	2.40	0	20	11	36.2	2.5	4	15	315
1	12	12	10	0.2	25	0.1	99.0	25	3.0	230	282	0.0	0.9	8.0	7.58	2.40	0	103	32	186.2	13.1	12	15	315
1	12	12	11	0.5	31	0.2	98.0	31	3.0	230	284	0.0	0.6	8.0	12.38	2.40	0	188	43	302.5	23.9	15	15	316
1	12	12	12	0.5	39	0.2	98.0	39	3.0	230	284	0.0	0.6	8.0	15.20	2.40	0	243	49	370.0	30.9	19	15	316
1	12	12	13	0.5	22	0.2	98.0	22	3.0	260	303	0.0	0.0	8.0	15.79	2.40	0	255	50	383.9	32.4	11	14	316
1	12	12	14	0.4	19	0.3	99.0	19	3.0	270	302	0.0	0.0	8.0	14.09	2.40	0	222	47	343.5	28.2	10	14	316
1	12	12	15	0.6	11	0.5	99.0	11	3.0	280	303	0.0	0.0	8.0	10.26	2.40	0	150	38	251.4	19.1	6	14	316
1	12	12	16	0.7	3	0.6	99.0	3	4.0	290	304	0.0	0.0	8.0	4.63	2.40	0	61	24	114.0	7.7	2	14	316
1	12	12	17	0.8	0	0.7	99.0	0	3.0	300	304	0.0	0.0	8.0	1.26	2.40	0	2	1	2.6	0.2	0	13	310
1	12	12	18	0.6	0	0.5	99.0	0	2.0	310	303	0.0	0.0	8.0	-10.50	2.40	0	0	0	0.0	0.0	0	13	307
1	12	12	19	0.6	0	0.5	99.0	0	2.0	310	303	0.0	0.0	8.0	-19.26	2.40	0	0	0	0.0	0.0	0	13	307
1	12	12	20	0.6	0	0.5	99.0	0	1.0	320	303	1.4	0.0	8.0	-28.36	2.40	0	0	0	0.0	0.0	0	13	305
1	12	12	21	0.5	0	0.2	98.0	0	1.0	350	303	0.2	0.0	8.0	-37.44	2.40	0	0	0	0.0	0.0	0	12	304
1	12	12	22	0.4	0	0.3	99.0	0	1.0	290	302	0.0	0.0	8.0	-46.00	2.40	0	0	0	0.0	0.0	0	12	304
1	12	12	23	0.4	0	0.3	99.0	0	1.0	290	302	0.0	0.0	8.0	-53.29	2.40	0	0	0	0.0	0.0	0	12	304
1	12	12	24	0.3	0	0.0	98.0	0	0.0	310	302	0.0	0.0	8.0	-58.16	2.40	0	0	0	0.0	0.0	0	12	300
1	13	13	1	0.3	0	0.0	98.0	0	0.0	50	302	0.3	0.0	8.0	-59.09	2.50	0	0	0	0.0	0.0	0	13	300
1	13	13	2	0.3	0	0.0	98.0	0	1.0	90	302	0.3	0.0	8.0	-56.06	2.50	0	0	0	0.0	0.0	0	14	303
1	13	13	3	0.2	0	0.1	99.0	0	0.0	80	301	0.2	0.0	8.0	-49.86	2.50	0	0	0	0.0	0.0	0	15	300
1	13	13	4	0.2	0	0.1	99.0	0	2.0	110	301	0.1	0.0	8.0	-41.85	2.50	0	0	0	0.0	0.0	0	16	305
1	13	13	5	0.0	0	-0.1	99.0	0	3.0	120	300	0.0	0.0	8.0	-32.97	2.50	0	0	0	0.0	0.0	0	15	307
1	13	13	6	0.1	0	0.0	99.0	0	0.0	140	301	0.0	0.0	8.0	-23.83	2.50	0	0	0	0.0	0.0	0	15	299
1	13	13	7	-0.1	0	-0.2	99.0	0	1.0	150	300	0.0	0.0	8.0	-14.85	2.50	0	0	0	0.0	0.0	0	15	301
1	13	13	8	-0.2	0	-0.3	99.0	0	2.0	130	299	0.0	0.0	8.0	-6.37	2.50	0	0	0	0.0	0.0	0	15	304
1	13	13	9	-0.5	8	-0.6	99.0	8	2.0	130	298	0.0	0.8	8.0	4.66	2.50	0	20	11	37.7	5.8	4	15	311
1	13	13	10	-0.6	33	-0.7	99.0	33	2.0	140	297	0.0	1.5	8.0	7.69	2.50	0	103	33	188.9	29.2	15	15	311
1	13	13	11	-0.3	64	-0.4	99.0	64	2.0	160	299	0.0	2.3	8.0	12.51	2.50	0	188	45	305.6	53.3	30	15	313
1	13	13	12	0.0	89	-0.1	99.0	89	2.0	160	281	0.0	3.2	8.0	15.35	2.50	0	243	51	373.5	68.8	41	15	316
1	13	13	13	0.4	72	0.1	98.0	72	2.0	140	283	0.0	1.8	8.0	15.95	2.50	0	255	53	387.8	72.3	34	15	316
1	13	13	14	0.4	36	0.3	99.0	36	2.0	140	283	0.0	0.6	8.0	14.26	2.50	0	223	49	347.7	63.1	18	15	316
1	13	13	15	0.7	44	0.3	97.0	44	2.0	150	285	0.0	1.5	8.0	10.44	2.50	0	152	40	255.8	43.0	21	14	316
1	13	13	16	0.4	8	0.3	99.0	8	1.0	150	283	0.1	1.8	8.0	4.82	2.50	0	62	26	118.5	17.7	4	15	315
1	13	13	17	0.2	0	0.1	99.0	0	2.0	160	282	0.1	0.0	8.0	1.44	2.50	0	3	2	3.4	0.7	0	15	305
1	13	13	18	0.1	0	0.0	99.0	0	2.0	130	282	1.0	0.0	8.0	-10.32	2.50	0	0	0	0.0	0.0	0	20	305
1	13	13	19	0.0	0	-0.3	98.0	0	3.0	130	281	1.6	0.0	8.0	-19.08	2.50	0	0	0	0.0	0.0	0	28	307
1	13	13	20	-0.2	0	-0.6	97.0	0	2.0	150	299	3.5	0.0	8.0	-28.18	2.50	0	0	0	0.0	0.0	0	45	304
1	13	13	21	-0.4	0	-1.0	96.0	0	2.0	150	298	0.4	0.0	8.0	-37.26	2.50	0	0	0	0.0	0.0	0	47	303
1	13	13	22	-0.5	0	-0.9	97.0	0	2.0	150	298	0.8	0.0	8.0	-45.81	2.50	0	0	0	0.0	0.0	0	51	302
1	13	13	23	-0.6	0	-0.9	98.0	0	3.0	140	297	0.2	0.0	8.0	-53.11	2.50	0	0	0	0.0	0.0	0	52	304
1	13	13	24	-0.8	0	-1.4	96.0	0	3.0	150	296	0.6	0.0	8.0	-57.98	2.50	0	0	0	0.0	0.0	0	54	303
1	14	14	1	-1.4	0	-2.2	94.0	0	3.0	150	259	2.7	0.0	8.0	-58.93	2.33	0	0	0	0.0	0.0	0	68	300
1	14	14	2	-2.3	0	-2.7	97.0	0	2.0	140	224	5.8	0.0	8.0	-55.93	2.33	0	0	0	0.0	0.0	0	97	294
1	14	14	3	-3.1	0	-3.4	98.0	0	3.0	130	218	1.9	0.0	7.0	-49.76	2.33	0	0	0	0.0	0.0	0	106	293
1	14	14	4	-3.7	0	-3.8	99.0	0	2.0	110	215	0.7	0.0	7.0	-41.77	2.33	0	0	0	0.0	0.0	0	109	288
1	14	14	5	-4.1	0	-4.5	97.0	0	2.0	120	213	0.6	0.0	7.0	-32.90	2.33	0	0	0	0.0	0.0	0	112	287
1	14	14	6	-4.3	0	-4.6	98.0	0	3.0	150	212	0.4	0.0	7.0	-23.76	2.33	0	0	0	0.0	0.0	0	114	288
1	14	14	7	-4.7	0	-5.2	96.0	0	2.0	150	211	0.2	0.0	7.0	-14.77	2.33	0	0	0	0.0	0.0	0	115	284
1	14	14	8	-5.2	0	-5.7	96.0	0	3.0	160	209	0.3	0.0	7.0	-6.28	2.33	0	0	0	0.0	0.0	0	116	284
1	14	14	9	-5.3	36	-6.0	95.0	25	2.0	150	209	0.0	26.2	7.0	4.77	2.33	132	22	11	39.4	17.9	16	116	290
1	14	14	10	-4.6	120	-5.1	96.0	64	3.0	150	218	0.0	48.4	7.0	7.81	2.33	412	108	31	191.8	89.0	50	116	296
1	14	14	11	-3.5	184	-4.5	93.0	142	2.0	160	264	0.0	43.8	7.0	12.65	2.33	192	195	42	308.9	161.2	77	116	302
1	14	14	12	-2.6	205	-3.9	91.0	136	3.0	180	228	0.0	35.3	6.0	15.50	2.33	258	251	48	377.1	207.4	87	116	307
1	14	14	13	-0.3	223	-3.2	81.0	106	2.0	180	234	0.0	39.5	4.0	16.12	2.33	421	263	49	391.8	217.9	94	116	316
1	14	14	14	-1.1	186	-3.5	84.0	100	2.0	190	234	0.0	32.8	5.0	14.45	2.33	345	231	46	352.0	190.9	79	116	313
1	14	14	15	-1.9	83	-3.3	90.0	72	3.0	190	245	0.9	7.3	8.0	10.63	2.33	60	159	38	260.3	131.2	37	120	307
1	14	14	16	-2.2	36	-3.2	93.0	28	1.0	190	223	1.1	5.2	8.0	5.01	2.33	92	66	25	123.1	55.0	16	126	304
1	14	14	17	-3.1	0	-3.5	97.0	0	3.0	150	218	0.1	0.0	7.0	1.63	2.33	0	3	2	4.3	2.5	0	126	293
1	14	14	18	-3.3	0	-3.8	96.0	0	3.0	150	217	0.2	0.0	7.0	-10.13	2.33	0	0	0	0.0	0.0	0	127	292
1	14	14	19	-3.3	0	-3.8	96.0	0	5.0	160	217	0.1	0.0	7.0	-18.90	2.33	0	0	0	0.0	0.0	0	127	295
1	14	14	20	-3.7	0	-4.2	96.0	0	4.0	150	215	0.1	0.0	6.0	-28.00	2.33	0	0	0	0.0	0.0	0	128	292
1	14	14	21	-4.2	0	-4.9	95.0	0	3.0	150	212	0.5	0.0	6.0	-37.07	2.33	0	0	0	0.0	0.0	0	130	288
1	14	14	22	-4.6	0	-5.1	96.0	0	4.0	150	211	1.4	0.0	6.0	-45.63	2.33	0	0	0	0.0	0.0	0	137	288
1	14	14	23	-4.7	0	-5.5	94.0	0	5.0	160	210	0.3	0.0	5.0	-52.92	2.33	0	0	0	0.0	0.0	0	138	289
1	14	14	24	-5.1	0	-5.9	94.0	0	4.0	160	208	0.1	0.0	5.0	-57.79	2.33	0	0	0	0.0	0.0	0	138	286
1	15	15	1	-4.9	0	-5.4	96.0	0	5.0	160	209	4.5	0.0	5.0	-58.76	2.14	0	0	0	0.0	0.0	0	160	288
1	15	15	2	-5.0	0	-6.0	93.0	0	4.0	160	209	0.6	0.0	4.0	-55.79	2.14	0	0	0	0.0	0.0	0	163	286
1	15	15	3	-5.0	0	-6.0	93.0	0	3.0	160	209	0.0	0.0	4.0	-49.66	2.14	0	0	0	0.0	0.0	0	163	285
1	15	15	4	-6.0	0	-6.8	94.0	0	3.0	140	204	0.0	0.0	3.0	-41.68	2.14	0	0	0	0.0	0.0	0	163	280
1	15	15	5	-6.3	0	-7.1	94.0	0	4.0	150	203	0.0	0.0	3.0	-32.82	2.14	0	0	0	0.0	0.0	0	163	281
1	15	15	6	-6.4	0	-7.2	94.0	0	4.0	150	202	0.0	0.0	3.0	-23.69	2.14	0	0	0	0.0	0.0	0	163	280
1	15	15	7	-6.6	0	-7.6	93.0	0	3.0	150	201	0.0	0.0	2.0	-14.69	2.14	0	0	0	0.0	0.0	0	163	277
1	15	15	8	-6.7	0	-7.5	94.0	0	4.0	140	201	0.0	0.0	2.0	-6.19	2.14	0	0	0	0.0	0.0	0	163	279
1	15	15	9	-6.5	39	-7.3	94.0	25	3.0	140	202	0.0	29.2	2.0	4.88	2.14	164	23	11	41.2	21.8	17	162	285
1	15	15	10	-5.7	128	-6.7	93.0	50	4.0	150	205	0.0	52.6	1.0	7.94	2.14	565	113	29	194.8	106.4	53	162	291
1	15	15	11	-4.5	208	-6.0	89.0	64	4.0	160	211	0.0	53.6	1.0	12.79	2.14	650	203	39	312.4	191.0	86	162	298
1	15	15	12	-2.7	253	-5.4	82.0	67	3.0	170	220	0.0	53.4	0.0	15.67	2.14	689	260	44	381.0	244.9	105	162	307
1	15	15	13	-0.9	256	-5.1	73.0	67	3.0	160	229	0.0	51.2	0.0	16.30	2.14	673	273	45	396.0	257.2	107	162	316
1	15	15	14	-1.5	211	-5.2	76.0	61	4.0	160	226	0.0	43.2	1.0	14.64	2.14	594	240	42	356.5	226.2	88	162	312
1	15	15	15	-1.6	136	-5.5	75.0	50	4.0	150	225	0.0	30.3	2.0	10.83	2.14	458	167	35	265.0	156.9	57	162	309
1	15	15	16	-2.0	44	-5.3	78.0	25	3.0	150	223	0.0	8.5	2.0	5.20	2.14	210	71	23	127.9	67.0	20	162	305
1	15	15	17	-2.9	0	-5.7	81.0	0	3.0	150	219	0.0	0.0	2.0	1.83	2.14	0	4	3	5.4	3.5	0	161	293
1	15	15	18	-3.3	0	-5.5	85.0	0	4.0	150	217	0.0	0.0	2.0	-9.94	2.14	0	0	0	0.0	0.0	0	161	293
1	15	15	19	-3.7	0	-5.3	89.0	0	3.0	140	215	0.0	0.0	2.0	-18.71	2.14	0	0	0	0.0	0.0	0	161	290
1	15	15	20	-4.4	0	-5.4	93.0	0	4.0	140	212	0.0	0.0	2.0	-27.81	2.14	0	0	0	0.0	0.0	0	161	288
1	15	15	21	-4.8	0	-5.9	92.0	0	4.0	150	210	0.0	0.0	2.0	-36.88	2.14	0	0	0	0.0	0.0	0	161	287
1	15	15	22	-5.1	0	-6.2	92.0	0	4.0	140	208	0.0	0.0	2.0	-45.43	2.14	0	0	0	0.0	0.0	0	161	285
1	15	15	23	-5.6	0	-6.8	91.0	0	4.0	150	206	0.0	0.0	2.0	-52.72	2.14	0	0	0	0.0	0.0	0	161	283
1	15	15	24	-6.1	0	-7.1	93.0	0	3.0	150	204	0.0	0.0	2.0	-57.60	2.14	0	0	0	0.0	0.0	0	161	279
1	16	16	1	-6.6	0	-7.6	93.0	0	3.0	140	201	0.0	0.0	2.0	-58.59	2.13	0	0	0	0.0	0.0	0	160	277
