#1
#Egypt_ElGouna
#27,397        33,673        5             2
#
# hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
double tab1(8760,9)
 552	1013	15.1	45	0	0	0	2.3	311
 553	1013	14.4	51	0	0	0	1.7	312
 554	1013	13.6	51	0	0	0	1.4	295
 555	1013	12.8	53	0	0	0	1.4	290
 556	1013	12.4	56	0	0	0	1.1	308
 557	1013	12.0	58	0	0	0	0.4	310
 558	1013	11.7	58	0	0	0	1.4	297
 559	1013	11.7	59	0	2	0	1.7	322
 560	1013	13.1	55	99	42	0	2.1	285
 561	1013	15.0	48	293	52	0	2.4	141
 562	1013	16.9	39	473	57	0	2.6	146
 563	1013	18.6	35	587	71	0	2.4	240
 564	1013	20.0	32	646	79	0	2.4	325
 565	1013	20.9	31	646	77	0	2.7	306
 566	1013	21.4	31	576	70	0	3.2	311
