Chemnitz DWD normal
 50,8          12,867        418           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 426	970	-3.0	80	0	0	7	3.0	150
 427	970	-2.7	80	0	0	6	2.0	180
 428	971	-3.1	82	0	0	6	4.0	190
 429	970	-3.3	85	0	0	5	2.0	200
 430	971	-3.0	83	0	0	5	0.0	0
 431	971	-2.9	82	0	0	5	0.0	0
 432	971	-3.2	85	0	0	4	0.0	0
 433	971	-3.6	89	0	0	4	1.0	360
 434	971	-4.1	89	0	0	3	1.0	230
 435	971	-4.5	92	0	0	3	1.0	220
 436	970	-4.4	91	0	0	3	2.0	120
 437	970	-4.2	89	0	0	2	1.0	180
 438	970	-4.3	89	0	0	2	2.0	190
 439	970	-4.5	89	0	0	1	2.0	160
 440	971	-5.0	85	0	0	1	2.0	140
 441	971	-5.0	85	25	33	0	3.0	140
 442	971	-3.5	80	133	61	0	3.0	140
 443	972	-1.5	70	214	47	0	2.0	130
 444	972	0.2	66	247	53	0	2.0	150
 445	972	1.8	62	239	50	0	2.0	150
 446	971	3.0	58	183	47	0	1.0	140
 447	972	2.1	61	117	39	0	1.0	60
 448	972	2.4	59	33	17	0	1.0	130
 449	972	0.5	67	0	0	1	2.0	140
 450	972	-1.5	75	0	0	1	3.0	140
 451	972	-2.1	77	0	0	2	2.0	170
 452	972	-2.4	78	0	0	2	3.0	140
 453	973	-2.5	79	0	0	3	4.0	120
 454	973	-2.3	78	0	0	3	3.0	130
 455	973	-2.2	79	0	0	3	3.0	140
 456	973	-1.9	78	0	0	4	3.0	130
 457	973	-1.6	76	0	0	4	4.0	130
 458	973	-1.3	78	0	0	5	3.0	140
 459	973	-1.3	77	0	0	5	3.0	130
 460	973	-1.4	77	0	0	5	1.0	140
 461	973	-1.9	82	0	0	6	1.0	190
 462	973	-1.7	81	0	0	6	2.0	140
 463	973	-1.5	80	0	0	7	2.0	180
 464	973	-1.8	82	0	0	7	1.0	120
 465	973	-1.5	82	0	14	8	2.0	130
 466	974	-1.5	84	0	39	8	1.0	120
 467	974	-1.2	85	3	86	8	1.0	90
 468	974	0.4	81	53	189	7	2.0	150
 469	974	1.1	76	83	158	6	1.0	110
 470	973	1.7	74	122	94	4	1.0	340
 471	973	1.9	75	64	75	5	3.0	280
 472	974	0.4	82	6	25	5	2.0	10
 473	974	-0.8	88	0	0	5	2.0	30
 474	974	-1.2	90	0	0	5	2.0	20
 475	974	-1.9	87	0	0	5	1.0	10
 476	974	-2.1	87	0	0	6	2.0	140
 477	974	-2.1	88	0	0	6	3.0	160
 478	974	-2.1	89	0	0	6	1.0	150
 479	974	-2.2	90	0	0	6	2.0	200
 480	974	-2.1	89	0	0	6	2.0	150
 481	974	-1.4	88	0	0	6	0.0	0
 482	974	-1.5	88	0	0	7	1.0	260
 483	974	-2.3	94	0	0	7	1.0	240
 484	974	-2.1	92	0	0	7	2.0	210
 485	974	-1.9	90	0	0	7	2.0	80
 486	974	-2.2	93	0	0	7	1.0	110
 487	974	-2.1	94	0	0	7	2.0	180
 488	975	-1.9	95	0	0	8	2.0	190
 489	975	-1.0	92	0	22	8	2.0	150
 490	975	-0.3	87	0	42	8	1.0	180
 491	975	0.2	85	0	111	8	1.0	170
 492	975	1.0	82	3	97	8	2.0	180
 493	975	1.3	79	0	114	8	3.0	200
 494	975	0.9	80	3	36	8	4.0	250
 495	975	0.0	85	0	31	8	3.0	260
 496	975	-0.2	88	0	14	8	3.0	260
 497	975	-0.1	86	0	0	8	1.0	140
 498	974	-0.2	84	0	0	8	0.0	0
 499	974	-0.5	84	0	0	8	1.0	180
 500	974	-0.6	88	0	0	8	3.0	160
 501	974	-1.2	90	0	0	8	2.0	150
 502	973	-1.7	89	0	0	8	2.0	140
 503	973	-1.9	86	0	0	8	2.0	130
 504	972	-2.1	83	0	0	8	2.0	160
 505	972	-1.4	82	0	0	8	6.0	160
 506	971	-1.3	86	0	0	8	5.0	160
 507	970	-1.1	84	0	0	8	4.0	150
 508	969	-1.2	86	0	0	8	1.0	100
 509	968	-1.0	84	0	0	8	4.0	150
 510	967	-0.8	84	0	0	8	4.0	170
 511	967	-0.9	82	0	0	8	5.0	180
 512	966	-1.4	82	0	0	8	5.0	160
 513	966	-1.5	88	0	14	8	5.0	160
 514	965	-1.1	94	0	47	8	5.0	160
 515	964	-0.2	87	0	67	8	5.0	190
 516	964	-0.4	90	0	83	8	5.0	170
 517	963	0.2	90	0	78	8	5.0	170
 518	963	0.8	89	0	64	8	5.0	180
 519	962	1.3	88	0	19	8	5.0	180
 520	962	1.0	87	0	8	8	3.0	170
 521	962	1.2	89	0	0	8	3.0	140
